"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueDTW","timeExec_sys","timeExec_elap"
26,70,"locf",1279,864,"-1",1,0,0.0101061114471248,0.000749633210473523,1e-14,1e-14
26,70,"MAE",1279,864,"-1",1,0,0.0180574310367481,0.000853930826492617,0,0.00100000000020373
26,70,"seadec",1279,864,"-1",1,0,0.010829221084835,0.000771502186423158,0,0.00899999999819556
26,70,"seasplit",1279,864,"-1",1,0,0.0110858260651711,0.000700015865750473,0,0.00400000000081491
26,71,"ssa",1278,864,"-1",1,0,0.0145483935533537,0.000983725962482711,0,0.077000000001135
26,71,"stine",1278,864,"-1",1,0,0.0101463515050067,0.000772161977916922,0,0.00100000000020373
26,71,"locf",1278,864,"-1",1,0,0.00941242378975348,0.000659710595054054,1e-14,1e-14
26,71,"MAE",1278,864,"-1",1,0,0.0187189535300153,0.000867192989055062,0,0.00100000000020373
26,71,"seadec",1278,864,"-1",1,0,0.0111546431473022,0.000749581878189507,0,0.00899999999819556
26,71,"seasplit",1278,864,"-1",1,0,0.0109473188685451,0.000679397046506398,0,0.00400000000081491
26,72,"ssa",1277,863,"-1",1,0,0.0148051173912385,0.00101214227957254,0,0.110000000000582
26,72,"stine",1277,863,"-1",1,0,0.0121434579586582,0.000795692262799513,0,0.00100000000020373
26,72,"locf",1277,863,"-1",1,0,0.00941501878080676,0.000664982620764869,1e-14,1e-14
26,72,"MAE",1277,863,"-1",1,0,0.0195189947413625,0.000880897335527686,0,0.00100000000020373
26,72,"seadec",1277,863,"-1",1,0,0.0114351280524631,0.000748857833426199,0,0.00999999999839929
26,72,"seasplit",1277,863,"-1",1,0,0.0111381504649845,0.00069915162138758,0,0.00500000000101863
26,73,"ssa",1276,863,"-1",1,0,0.0150925341083109,0.00107458265821726,0,0.0940000000009604
26,73,"stine",1276,863,"-1",1,0,0.0117312565208846,0.000813766328880444,0,0.00100000000020373
26,73,"locf",1276,863,"-1",1,0,0.0102720666143184,0.000788023750698009,1e-14,1e-14
26,73,"MAE",1276,863,"-1",1,0,0.0203110438055045,0.000907902840211714,0,0.00100000000020373
26,73,"seadec",1276,863,"-1",1,0,0.0110733390511269,0.000760797788820759,0,0.00999999999839929
26,73,"seasplit",1276,863,"-1",1,0,0.0111189965678898,0.000733510089647788,0,0.00400000000081491
26,74,"ssa",1275,862,"-1",1,0,0.01535446546399,0.00109565287966971,0,0.0709999999999127
26,74,"stine",1275,862,"-1",1,0,0.0121620333857336,0.000835888333274454,0,0.00100000000020373
26,74,"locf",1275,862,"-1",1,0,0.0129698842142005,0.000726519205998106,1e-14,1e-14
26,74,"MAE",1275,862,"-1",1,0,0.0210550720354192,0.000947805480163801,0,0
26,74,"seadec",1275,862,"-1",1,0,0.0108454986452369,0.000795059028023044,0,0.00999999999839929
26,74,"seasplit",1275,862,"-1",1,0,0.0110077227885696,0.000708581543442685,0,0.00399999999717693
26,75,"ssa",1274,862,"-1",1,0,0.0149761910324016,0.00105196465200214,0,0.0959999999977299
26,75,"stine",1274,862,"-1",1,0,0.0104848741522909,0.00086204137768464,0,0.00100000000020373
26,75,"locf",1274,862,"-1",1,0,0.0114456911563201,0.000780810483285358,1e-14,0.00100000000021373
26,75,"MAE",1274,862,"-1",1,0,0.0217436081514561,0.00103983115028257,0,0.00100000000020373
26,75,"seadec",1274,862,"-1",1,0,0.0120141464645947,0.000830998249112953,0,0.00800000000162981
26,75,"seasplit",1274,862,"-1",1,0,0.0113858947959273,0.000757117008114242,0,0.00400000000081491
26,76,"ssa",1273,861,"-1",1,0,0.015937607952678,0.00116604293508303,0,0.0799999999981083
26,76,"stine",1273,861,"-1",1,0,0.0135291511420986,0.000665928208918108,0,0.00100000000020373
26,76,"locf",1273,861,"-1",1,0,0.0128546687098306,0.000781191904069062,1e-14,1e-14
26,76,"MAE",1273,861,"-1",1,0,0.0228164828066886,0.0010739469088267,0,0.00100000000020373
26,76,"seadec",1273,861,"-1",1,0,0.0133997395278391,0.000737699432382249,0,0.00900000000183354
26,76,"seasplit",1273,861,"-1",1,0,0.0148506808995838,0.00104273123105893,0,0.00400000000081491
26,77,"ssa",1272,860,"-1",1,0,0.0168765898119877,0.00113199112773319,0,0.0889999999999418
26,77,"stine",1272,860,"-1",1,0,0.0124835723350109,0.000872956114796714,0,0.00200000000040745
26,77,"locf",1272,860,"-1",1,0,0.00979794235192034,0.000722110421690023,1e-14,1e-14
26,77,"MAE",1272,860,"-1",1,0,0.023977012637703,0.00111438203131651,0,0
26,77,"seadec",1272,860,"-1",1,0,0.0114771459885886,0.000819357311566297,0,0.00900000000183354
26,77,"seasplit",1272,860,"-1",1,0,0.0166037127099155,0.00112473906625495,0,0.00400000000081491
26,78,"ssa",1271,859,"-1",1,0,0.0177326309991957,0.001052166720597,0,0.0760000000009313
26,78,"stine",1271,859,"-1",1,0,0.0129319600080465,0.000804238149765037,0,0.00100000000020373
26,78,"locf",1271,859,"-1",1,0,0.0101915711339733,0.000690705519334184,1e-14,1e-14
26,78,"MAE",1271,859,"-1",1,0,0.0249951809883948,0.00115676652632027,0,0.00100000000020373
26,78,"seadec",1271,859,"-1",1,0,0.0118893140644595,0.000822150179983664,0,0.00899999999819556
26,78,"seasplit",1271,859,"-1",1,0,0.0191489052220455,0.00123841052316131,0,0.00500000000101863
26,79,"ssa",1270,858,"-1",1,0,0.0185476587746858,0.00100507786936158,0,0.104999999999563
26,79,"stine",1270,858,"-1",1,0,0.010971360894517,0.000847737235811758,0,0.00100000000020373
26,79,"locf",1270,858,"-1",1,0,0.00994602568772955,0.000719660576587194,1e-14,1e-14
26,79,"MAE",1270,858,"-1",1,0,0.0260710259421122,0.00121028931848899,0,0.00100000000020373
26,79,"seadec",1270,858,"-1",1,0,0.0117433372840079,0.000827821011313578,0,0.00899999999819556
26,79,"seasplit",1270,858,"-1",1,0,0.0221027876900949,0.00141956702057806,0.00100000000000477,0.00400000000081491
26,80,"ssa",1269,857,"-1",1,0,0.0193486569490937,0.00100208497435,0,0.0850000000027649
26,80,"stine",1269,857,"-1",1,0,0.0132391953331672,0.000782682350326867,0,0.00100000000020373
26,80,"locf",1269,857,"-1",1,0,0.0115429229494194,0.000791087617698665,1e-14,1e-14
26,80,"MAE",1269,857,"-1",1,0,0.027163271687651,0.001234906026523,0,0.00100000000020373
26,80,"seadec",1269,857,"-1",1,0,0.0123176260112942,0.000826510819872767,0.00100000000000477,0.010999999998603
26,80,"seasplit",1269,857,"-1",1,0,0.0233293831646013,0.00154191658051498,0,0.00399999999717693
26,81,"ssa",1268,856,"-1",1,0,0.0203818368320558,0.00102636758992318,0,0.0789999999979045
26,81,"stine",1268,856,"-1",1,0,0.0114965932835283,0.000857170166827841,0,0.00100000000020373
26,81,"locf",1268,856,"-1",1,0,0.0105448818767515,0.000777294445590622,1e-14,1e-14
26,81,"MAE",1268,856,"-1",1,0,0.0284056999796668,0.00126830444676161,0,0.00100000000020373
26,81,"seadec",1268,856,"-1",1,0,0.0109786885645953,0.00083066335243525,0,0.00999999999839929
26,81,"seasplit",1268,856,"-1",1,0,0.0248689164987392,0.00165830335486789,0,0.00399999999717693
26,82,"ssa",1267,855,"-1",1,0,0.0207824284147867,0.0010595664161765,0,0.0950000000011642
26,82,"stine",1267,855,"-1",1,0,0.0131624521760141,0.000840882157285669,0,0.00100000000020373
26,82,"locf",1267,855,"-1",1,0,0.0112495725155373,0.000749179939412393,1e-14,1e-14
26,82,"MAE",1267,855,"-1",1,0,0.0293110751871076,0.00129346380325266,0,0.00100000000020373
26,82,"seadec",1267,855,"-1",1,0,0.0129524889646355,0.000838906112255747,0,0.00899999999819556
26,82,"seasplit",1267,855,"-1",1,0,0.0258885769051977,0.00171467729148393,0,0.00400000000081491
26,83,"ssa",1266,854,"-1",1,0,0.0217850220729256,0.00117010041868764,0,0.0740000000005239
26,83,"stine",1266,854,"-1",1,0,0.0130279069648801,0.000921034461806659,0,0.00100000000020373
26,83,"locf",1266,854,"-1",1,0,0.0123779597903089,0.00082305012974604,1e-14,0.00100000000021373
26,83,"MAE",1266,854,"-1",1,0,0.0306095515370231,0.00135212847044126,0,0.00100000000020373
26,83,"seadec",1266,854,"-1",1,0,0.0113436987636431,0.000888682142122743,0,0.00900000000183354
26,83,"seasplit",1266,854,"-1",1,0,0.0289955778620219,0.0019207968835379,0,0.00400000000081491
26,84,"ssa",1265,853,"-1",1,0,0.0219692144870389,0.00120102906528657,0,0.104999999999563
26,84,"stine",1265,853,"-1",1,0,0.0133252846945361,0.000870817696794173,0,0.00100000000020373
26,84,"locf",1265,853,"-1",1,0,0.0105843141270054,0.000770532865876635,1e-14,1e-14
26,84,"MAE",1265,853,"-1",1,0,0.0315048948766989,0.00143296096113519,0,0.000999999996565748
26,84,"seadec",1265,853,"-1",1,0,0.0117067155388966,0.000853144024914407,0,0.00999999999839929
26,84,"seasplit",1265,853,"-1",1,0,0.0306067538330284,0.00200413605292132,0,0.00400000000081491
26,85,"ssa",1264,853,"-1",1,0,0.0228396930525488,0.00132583998765566,0,0.0760000000009313
26,85,"stine",1264,853,"-1",1,0,0.0128341849091112,0.000880956007490166,0,0.00100000000020373
26,85,"locf",1264,853,"-1",1,0,0.00967357196333534,0.000767992000240375,1e-14,0.00100000000021373
26,85,"MAE",1264,853,"-1",1,0,0.0328193311998885,0.0014026531739195,0,0.00100000000020373
26,85,"seadec",1264,853,"-1",1,0,0.0112172432428158,0.000867123928368015,0,0.00900000000183354
26,85,"seasplit",1264,853,"-1",1,0,0.0316672625659854,0.00198780713611006,0,0.00400000000081491
26,86,"ssa",1263,852,"-1",1,0,0.0237111603663746,0.00135421122022455,0,0.0869999999995343
26,86,"stine",1263,852,"-1",1,0,0.0132321153595471,0.000999480464895636,0,0.00100000000020373
26,86,"locf",1263,852,"-1",1,0,0.0105550499788185,0.0008342413178219,1e-14,1e-14
26,86,"MAE",1263,852,"-1",1,0,0.03405916850913,0.00130372622929984,0,0.00100000000020373
26,86,"seadec",1263,852,"-1",1,0,0.0110607547899175,0.000901450679654619,0,0.0169999999998254
26,86,"seasplit",1263,852,"-1",1,0,0.0332027851255834,0.00195485622475747,0,0.00499999999738066
26,87,"ssa",1262,851,"-1",1,0,0.0246490415551442,0.00133349517559317,0,0.0930000000007567
26,87,"stine",1262,851,"-1",1,0,0.0133991651462471,0.000913063582625456,0,0.00100000000020373
26,87,"locf",1262,851,"-1",1,0,0.0102250703774028,0.000784325214181438,0.00100000000001477,1e-14
26,87,"MAE",1262,851,"-1",1,0,0.0352001060442135,0.00126291138378689,0,0.00100000000020373
26,87,"seadec",1262,851,"-1",1,0,0.0120019583422154,0.000877627572965217,0,0.00999999999839929
26,87,"seasplit",1262,851,"-1",1,0,0.0346738720565261,0.00188604178204961,0,0.00400000000081491
26,88,"ssa",1261,851,"-1",1,0,0.0263972210027695,0.00128279166077598,0,0.0849999999991269
26,88,"stine",1261,851,"-1",1,0,0.0120890893863133,0.000921562450394568,0,0.00100000000020373
26,88,"locf",1261,851,"-1",1,0,0.00971467689289289,0.000798727864645996,1e-14,1e-14
26,88,"MAE",1261,851,"-1",1,0,0.0366690191092633,0.00116514782066241,0,0.00100000000020373
26,88,"seadec",1261,851,"-1",1,0,0.0120315171992663,0.000874397861652931,0,0.011000000002241
26,88,"seasplit",1261,851,"-1",1,0,0.0363126174365768,0.00174611150705696,0,0.00600000000122236
26,89,"ssa",1260,851,"-1",1,0,0.0284535489036737,0.00211932536094537,0,0.113999999997759
26,89,"stine",1260,851,"-1",1,0,0.014508179862171,0.0012315173826773,0,0.00100000000020373
26,89,"locf",1260,851,"-1",1,0,0.0358874433052882,0.0013282377156688,1e-14,1e-14
26,89,"MAE",1260,851,"-1",1,0,0.0381612696262763,0.00150979751011113,0,0.00100000000020373
26,89,"seadec",1260,851,"-1",1,0,0.0205209632929484,0.00152830695319192,0,0.00900000000183354
26,89,"seasplit",1260,851,"-1",1,0,0.0385487556184357,0.00162416308149057,0,0.00399999999717693
26,90,"ssa",1259,850,"-1",1,0,0.028093709263746,0.00211866177130265,0,0.0720000000001164
26,90,"stine",1259,850,"-1",1,0,0.0657247132478978,0.00218745470181628,0,0.00100000000020373
26,90,"locf",1259,850,"-1",1,0,0.0408330195109608,0.00133560651918431,1e-14,1e-14
26,90,"MAE",1259,850,"-1",1,0,0.0383163530861747,0.00151571681899422,0,0.00100000000020373
26,90,"seadec",1259,850,"-1",1,0,0.0232620086384575,0.00148374540902762,0,0.00899999999819556
26,90,"seasplit",1259,850,"-1",1,0,0.0384956023944474,0.00167137574766049,0,0.00600000000122236
26,91,"ssa",1258,849,"-1",1,0,0.0275881282176133,0.00209911740226491,0,0.0940000000009604
26,91,"stine",1258,849,"-1",1,0,0.0231247657509139,0.00158891940562044,0,0.00100000000020373
26,91,"locf",1258,849,"-1",1,0,0.0345603254993423,0.00133961048715818,1e-14,1e-14
26,91,"MAE",1258,849,"-1",1,0,0.0382798437659141,0.00150360204242867,0,0
26,91,"seadec",1258,849,"-1",1,0,0.0192135224234634,0.00154886758151891,0.00100000000000477,0.00899999999819556
26,91,"seasplit",1258,849,"-1",1,0,0.038225220636261,0.00163302361193987,0,0.00399999999717693
26,92,"ssa",1257,849,"-1",1,0,0.0278666041633986,0.00211203414929591,0,0.0750000000007276
26,92,"stine",1257,849,"-1",1,0,0.0134198362982072,0.00124386301532841,0,0.00100000000020373
26,92,"locf",1257,849,"-1",1,0,0.0346655175694443,0.00133945198050983,1e-14,0.00100000000021373
26,92,"MAE",1257,849,"-1",1,0,0.0384730351230638,0.00149463596301613,0,0.00100000000020373
26,92,"seadec",1257,849,"-1",1,0,0.0197389022024757,0.00153920487677219,0,0.010999999998603
26,92,"seasplit",1257,849,"-1",1,0,0.0386167801890015,0.00165316443627612,0,0.00500000000101863
26,93,"ssa",1256,848,"-1",1,0,0.0284149995327076,0.00214500200113218,0,0.104000000002998
26,93,"stine",1256,848,"-1",1,0,0.0579172274868079,0.00231847669565682,0,0.00100000000020373
26,93,"locf",1256,848,"-1",1,0,0.039712046622717,0.00135083779053292,1e-14,0.00100000000021373
26,93,"MAE",1256,848,"-1",1,0,0.038676302805802,0.00150317592569073,0,0.00100000000020373
26,93,"seadec",1256,848,"-1",1,0,0.0211733353315767,0.00151928407085014,0,0.010999999998603
26,93,"seasplit",1256,848,"-1",1,0,0.0389296342704908,0.00164449260243717,0,0.00399999999717693
26,94,"ssa",1255,847,"-1",1,0,0.0282784073583183,0.00215289747251587,0,0.092000000000553
26,94,"stine",1255,847,"-1",1,0,0.0147175572693589,0.00137032196262384,0,0.00100000000020373
26,94,"locf",1255,847,"-1",1,0,0.0374182851202542,0.00134742618790896,1e-14,1e-14
26,94,"MAE",1255,847,"-1",1,0,0.0386873753540655,0.00150104133828811,0,0.00100000000020373
26,94,"seadec",1255,847,"-1",1,0,0.0197735289374341,0.00154793717415208,0,0.0100000000020373
26,94,"seasplit",1255,847,"-1",1,0,0.0389777256056695,0.00164916497074709,0,0.00700000000142609
26,95,"ssa",1254,846,"-1",1,0,0.0292389905239705,0.00220935141513652,0,0.0799999999981083
26,95,"stine",1254,846,"-1",1,0,0.0648114030050332,0.00222762870967009,0,0.00100000000020373
26,95,"locf",1254,846,"-1",1,0,0.0390797187966351,0.00135237207184209,1e-14,1e-14
26,95,"MAE",1254,846,"-1",1,0,0.0387795503983661,0.00150982352043487,0,0.00100000000020373
26,95,"seadec",1254,846,"-1",1,0,0.0208201797423745,0.0015243017234298,0,0.00999999999839929
26,95,"seasplit",1254,846,"-1",1,0,0.039507047977047,0.00170077975426626,0,0.00500000000101863
26,96,"ssa",1253,845,"-1",1,0,0.0298441909716835,0.00217220650958858,0,0.0989999999983411
26,96,"stine",1253,845,"-1",1,0,0.0134127764808378,0.00133192059991074,0,0.00100000000020373
26,96,"locf",1253,845,"-1",1,0,0.0357351599185328,0.00135290921155989,1e-14,1e-14
26,96,"MAE",1253,845,"-1",1,0,0.0388073875959674,0.00149726728411078,0,0.00100000000020373
26,96,"seadec",1253,845,"-1",1,0,0.0185429750096267,0.00158538132435535,0,0.00900000000183354
26,96,"seasplit",1253,845,"-1",1,0,0.0394107467528936,0.00171527047770434,0,0.00300000000061118
26,97,"ssa",1252,844,"-1",1,0,0.0294897974381978,0.00220580203828942,0,0.0799999999981083
26,97,"stine",1252,844,"-1",1,0,0.0752568053174439,0.00247494609018765,0,0.00100000000020373
26,97,"locf",1252,844,"-1",1,0,0.04880840252862,0.00146394504430538,1e-14,1e-14
26,97,"MAE",1252,844,"-1",1,0,0.0389641798025524,0.00151412485651716,0,0.00100000000020373
26,97,"seadec",1252,844,"-1",1,0,0.0235839493325336,0.00154335118749641,0,0.00899999999819556
26,97,"seasplit",1252,844,"-1",1,0,0.0405274477913449,0.00180758817187596,0,0.00399999999717693
26,98,"ssa",1251,844,"-1",1,0,0.0293105881868549,0.00222521303709482,0,0.0870000000031723
26,98,"stine",1251,844,"-1",1,0,0.0689264539920873,0.00222878061102688,0,0.00100000000020373
26,98,"locf",1251,844,"-1",1,0,0.0394733812293781,0.0013732649616731,1e-14,1e-14
26,98,"MAE",1251,844,"-1",1,0,0.0386382555546466,0.00155251099075238,0,0
26,98,"seadec",1251,844,"-1",1,0,0.0201992264835986,0.00157169162941551,0,0.00899999999819556
26,98,"seasplit",1251,844,"-1",1,0,0.0403910378747381,0.00180237370813715,0,0.00399999999717693
26,99,"ssa",1250,843,"-1",1,0,0.0299487162361201,0.00218005299093151,0,0.08100000000195
26,99,"stine",1250,843,"-1",1,0,0.0134606515434138,0.00138440908300934,0,0.00100000000020373
26,99,"locf",1250,843,"-1",1,0,0.0347917316953403,0.00138655421376544,1e-14,1e-14
26,99,"MAE",1250,843,"-1",1,0,0.0386400038403913,0.00154796329016884,0,0.00100000000020373
26,99,"seadec",1250,843,"-1",1,0,0.018207371026244,0.00163401933502807,0,0.00999999999839929
26,99,"seasplit",1250,843,"-1",1,0,0.0402634195130919,0.0018044220612164,0,0.00500000000101863
26,100,"ssa",1249,842,"-1",1,0,0.0311069192281578,0.00209816754585235,0,0.0970000000015716
26,100,"stine",1249,842,"-1",1,0,0.027066842693501,0.00148466246985669,0,0.00100000000020373
26,100,"locf",1249,842,"-1",1,0,0.0365767032200286,0.00137744425542643,1e-14,1e-14
26,100,"MAE",1249,842,"-1",1,0,0.0388300237341157,0.00156576833084309,0,0.00100000000020373
26,100,"seadec",1249,842,"-1",1,0,0.0182320623497875,0.00163648284230249,0,0.010999999998603
26,100,"seasplit",1249,842,"-1",1,0,0.0408411605486563,0.00185845360592288,0,0.00300000000061118
26,105,"ssa",1244,839,"-1",1,0,0.0368529066817594,0.00195841935657908,0,0.0949999999975262
26,105,"stine",1244,839,"-1",1,0,0.0142143690242469,0.00134639975860189,0,0.00100000000020373
26,105,"locf",1244,839,"-1",1,0,0.0366528190277506,0.00140329884578603,1e-14,1e-14
26,105,"MAE",1244,839,"-1",1,0,0.0390234627041641,0.00165897322545118,0,0.00100000000020373
26,105,"seadec",1244,839,"-1",1,0,0.0183618008483349,0.00165897134559102,0,0.00999999999839929
26,105,"seasplit",1244,839,"-1",1,0,0.0419566603562722,0.00182054760888599,0,0.00500000000101863
26,120,"ssa",1229,829,"-1",1,0,0.0183635987308812,0.00167018204842748,0,0.0709999999999127
26,120,"stine",1229,829,"-1",1,0,0.0202837950731975,0.00153416962470904,0,0.00100000000020373
26,120,"locf",1229,829,"-1",1,0,0.0355527112708363,0.00158507332586694,1e-14,0.00100000000021373
26,120,"MAE",1229,829,"-1",1,0,0.0374780139727463,0.00240045817377999,0,0.00200000000040745
26,120,"seadec",1229,829,"-1",1,0,0.017302873598244,0.00192513337428566,0,0.0100000000020373
26,120,"seasplit",1229,829,"-1",1,0,0.0409058407579102,0.00212147314783594,0,0.00400000000081491
26,135,"ssa",1214,819,"-1",1,0,0.027511547776334,0.00196255807410935,0,0.092000000000553
26,135,"stine",1214,819,"-1",1,0,0.026910660327196,0.00167827110695737,0,0.00100000000020373
26,135,"locf",1214,819,"-1",1,0,0.0342439612854607,0.00188220599799827,1e-14,1e-14
26,135,"MAE",1214,819,"-1",1,0,0.0377528962420622,0.00260533329687532,0,0.00100000000020373
26,135,"seadec",1214,819,"-1",1,0,0.0182507033812567,0.00220160545967675,0,0.00799999999799184
26,135,"seasplit",1214,819,"-1",1,0,0.0397966997119699,0.00194530482821392,0,0.00400000000081491
26,150,"ssa",1199,809,"-1",1,0,0.0313294095917606,0.00229648406509299,0,0.0720000000001164
26,150,"stine",1199,809,"-1",1,0,0.0277433290508055,0.001830823278251,0,0.00100000000020373
26,150,"locf",1199,809,"-1",1,0,0.0385763624332639,0.00177064071515527,1e-14,1e-14
26,150,"MAE",1199,809,"-1",1,0,0.0371051614887424,0.00236167218000915,0,0.00200000000040745
26,150,"seadec",1199,809,"-1",1,0,0.0185427051881315,0.00224823889333822,0,0.00999999999839929
26,150,"seasplit",1199,809,"-1",1,0,0.0396389785764272,0.0022306881959483,0,0.00500000000101863
26,165,"ssa",1184,798,"-1",1,0,0.0324244032750495,0.00250086962167677,0,0.0960000000013679
26,165,"stine",1184,798,"-1",1,0,0.0809494170748288,0.00364927601637349,0,0.00100000000020373
26,165,"locf",1184,798,"-1",1,0,0.0371181269811966,0.00188735851551498,1e-14,1e-14
26,165,"MAE",1184,798,"-1",1,0,0.0346579012349694,0.00232426454598649,0.00100000000000477,0.00200000000040745
26,165,"seadec",1184,798,"-1",1,0,0.0206940971309002,0.00249262639619877,0,0.00900000000183354
26,165,"seasplit",1184,798,"-1",1,0,0.0422872843939427,0.00279441366563176,0,0.00400000000081491
26,180,"ssa",1169,787,"-1",1,0,0.0354294852713051,0.00326554895653295,0,0.0730000000003201
26,180,"stine",1169,787,"-1",1,0,0.0518842767822717,0.00223397183928294,0,0.00100000000020373
26,180,"locf",1169,787,"-1",1,0,0.048805456141992,0.0023066254049744,1e-14,1e-14
26,180,"MAE",1169,787,"-1",1,0,0.0318892888696019,0.00274525947780509,0,0.00200000000040745
26,180,"seadec",1169,787,"-1",1,0,0.0508780095150051,0.00238543562512194,0,0.00899999999819556
26,180,"seasplit",1169,787,"-1",1,0,0.0470372784014589,0.00266808345916862,0,0.00400000000081491
26,195,"ssa",1154,778,"-1",1,0,0.0360573937869791,0.00315078443367086,0,0.0869999999995343
26,195,"stine",1154,778,"-1",1,0,0.0280869256947047,0.00306314990594742,0,0.00100000000020373
26,195,"locf",1154,778,"-1",1,0,0.0425981846408591,0.00215512717582892,1e-14,0.00100000000021373
26,195,"MAE",1154,778,"-1",1,0,0.0287840532424987,0.00267922515030944,0,0.00200000000040745
26,195,"seadec",1154,778,"-1",1,0,0.0470441525066357,0.00242487660037604,0,0.0100000000020373
26,195,"seasplit",1154,778,"-1",1,0,0.0451084624943041,0.00290563049195296,0,0.00400000000081491
26,210,"ssa",1139,768,"-1",1,0,0.036077009054953,0.00332137305992429,0,0.0869999999995343
26,210,"stine",1139,768,"-1",1,0,0.0573961829111635,0.00353559417487623,0,0.00100000000020373
26,210,"locf",1139,768,"-1",1,0,0.0389336767406375,0.00222020241183173,1e-14,0.00100000000021373
26,210,"MAE",1139,768,"-1",1,0,0.027065671576251,0.00276168520616937,0,0.00300000000061118
26,210,"seadec",1139,768,"-1",1,0,0.0441869213316412,0.0025049621661898,0,0.00900000000183354
26,210,"seasplit",1139,768,"-1",1,0,0.0440279709926809,0.00294859324296683,0,0.00300000000061118
26,225,"ssa",1124,757,"-1",1,0,0.0375814765312021,0.00337463573029211,0,0.0740000000005239
26,225,"stine",1124,757,"-1",1,0,0.0524786213363132,0.00211142850330711,0,0.00100000000020373
26,225,"locf",1124,757,"-1",1,0,0.0523720542898772,0.00213988953378277,1e-14,1e-14
26,225,"MAE",1124,757,"-1",1,0,0.0272361181711317,0.00301353234569292,0,0.0029999999969732
26,225,"seadec",1124,757,"-1",1,0,0.0525742429025742,0.00215364933151318,0,0.00899999999819556
26,225,"seasplit",1124,757,"-1",1,0,0.0456152588969346,0.00299752363534612,0,0.00300000000061118
26,240,"ssa",1109,748,"-1",1,0,0.0380414577966008,0.00346526348403799,0,0.092000000000553
26,240,"stine",1109,748,"-1",1,0,0.0620053375903411,0.00374717475921634,0,0.00200000000040745
26,240,"locf",1109,748,"-1",1,0,0.0366057111385809,0.00247389833643969,1e-14,1e-14
26,240,"MAE",1109,748,"-1",1,0,0.0307249174738559,0.00317059621462352,0,0.00399999999717693
26,240,"seadec",1109,748,"-1",1,0,0.0439342684610007,0.00250001224463682,0,0.00999999999839929
26,240,"seasplit",1109,748,"-1",1,0,0.0454845050431459,0.00304080400065581,0,0.00400000000081491
26,255,"ssa",1094,739,"-1",1,0,0.0377308868641399,0.00342346313227253,0,0.0800000000017462
26,255,"stine",1094,739,"-1",1,0,0.0526665368693468,0.00222254566919249,0,0.00100000000020373
26,255,"locf",1094,739,"-1",1,0,0.0493783083346552,0.00224597442867614,1e-14,0.00100000000021373
26,255,"MAE",1094,739,"-1",1,0,0.0386755004753374,0.00341354724429039,0,0.00499999999738066
26,255,"seadec",1094,739,"-1",1,0,0.0513891137697884,0.00238388088631441,0,0.0100000000020373
26,255,"seasplit",1094,739,"-1",1,0,0.0443841081968805,0.00365251657373545,0,0.00599999999758438
26,270,"ssa",1079,729,"-1",1,0,0.0378635214508967,0.00472169598228085,0,0.080999999998312
26,270,"stine",1079,729,"-1",1,0,0.0502686927955389,0.00406831076706813,0,0.00100000000020373
26,270,"locf",1079,729,"-1",1,0,0.0532464374730505,0.00405230010843759,1e-14,1e-14
26,270,"MAE",1079,729,"-1",1,0,0.0509400012918724,0.00613861998377792,0,0.00400000000081491
26,270,"seadec",1079,729,"-1",1,0,0.0432080390036651,0.00519261060609006,0,0.00899999999819556
26,270,"seasplit",1079,729,"-1",1,0,0.065667279503826,0.00485891641337161,0,0.00400000000081491
26,285,"ssa",1064,720,"-1",1,0,0.038624396003697,0.00470008721968192,0,0.08100000000195
26,285,"stine",1064,720,"-1",1,0,0.166128167299963,0.013930931038467,0,0.00100000000020373
26,285,"locf",1064,720,"-1",1,0,0.061736361174641,0.00427808509672649,1e-14,1e-14
26,285,"MAE",1064,720,"-1",1,0,0.0512834562202829,0.006529858587168,0,0.00499999999738066
26,285,"seadec",1064,720,"-1",1,0,0.0444525120447231,0.00504279679820841,0,0.00800000000162981
26,285,"seasplit",1064,720,"-1",1,0,0.06008842053944,0.00442740611491736,0,0.00300000000061118
26,300,"ssa",1049,712,"-1",1,0,0.0377767723439555,0.00465371860438348,0,0.0730000000003201
26,300,"stine",1049,712,"-1",1,0,0.0866833255523265,0.00639108186873977,0,0.00100000000020373
26,300,"locf",1049,712,"-1",1,0,0.0637732706457152,0.00406566887795978,1e-14,1e-14
26,300,"MAE",1049,712,"-1",1,0,0.0522498305584115,0.00619254418766821,0,0.00500000000101863
26,300,"seadec",1049,712,"-1",1,0,0.0444328709954007,0.00505198037121501,0,0.00900000000183354
26,300,"seasplit",1049,712,"-1",1,0,0.073494221128547,0.00627865310326413,0,0.00400000000081491
26,315,"ssa",1034,702,"-1",1,0,0.0399620642447325,0.00466868556804185,0,0.069999999999709
26,315,"stine",1034,702,"-1",1,0,0.132168296894292,0.00954909791761095,0,0.00100000000020373
26,315,"locf",1034,702,"-1",1,0,0.093424938150525,0.00608016282696525,1e-14,1e-14
26,315,"MAE",1034,702,"-1",1,0,0.0518876330088102,0.00553152689902558,0,0.00599999999758438
26,315,"seadec",1034,702,"-1",1,0,0.0532757066378307,0.00516506033335659,0,0.00999999999839929
26,315,"seasplit",1034,702,"-1",1,0,0.0597170104122896,0.00473381298668114,0,0.00400000000081491
26,330,"ssa",1019,689,"-1",1,0,0.0410768959438202,0.00473538875133789,0,0.092000000000553
