"seed","gapSize","method","sizeLeft","extremeLeft","tend_dif_point_gap","sizeRight","extremeRight","valueRMSE","valueMSE","valueSMAPE","valueMAE","valueDTW","timeExec_sys","timeExec_elap"
13,630,"seasplit",719,490,"-1",1,0,0.0760903499374792,0.00578974135360804,0.427361909017145,0.0425450452457046,0.00759604590658077,0,0.0029999999969732
13,630,"SMA2",719,490,"-1",1,0,0.194781697700492,0.0379399097590857,0.573232300953097,0.115002074077369,0.0224414909729872,0,0.0200000000004366
13,645,"ssa",704,482,"-1",1,0,0.0608224953256989,0.00369937593764467,0.446498447150765,0.0348767734733981,0.0129538653304264,0,0.0570000000006985
13,645,"stine",704,482,"-1",1,0,0.066170310675281,0.0043785100148632,0.479944341425744,0.0349454783902355,0.0116752764195957,0,0.00100000000020373
13,645,"locf",704,482,"-1",1,0,0.0707257529863674,0.00500213213548866,0.413389698644198,0.0388817817185248,0.0108784876597228,1e-14,1e-14
13,645,"SMA",704,482,"-1",1,0,0.0634302670201365,0.00402339877424582,0.431895651969232,0.0370829273562458,0.0114993858984689,0.0960000000000036,2.31499999999869
13,645,"seadec",704,482,"-1",1,0,0.0580435732374009,0.00336905639416552,0.428879320956015,0.0342772740314434,0.0133984271215832,0,0.00799999999799184
13,645,"seasplit",704,482,"-1",1,0,0.0721732186509697,0.00520897349044069,0.419734084266427,0.0399611789262104,0.00678347980971986,0,0.00400000000081491
13,645,"SMA2",704,482,"-1",1,0,0.208518872398267,0.0434801201462448,0.599437959633549,0.126465710165977,0.0249466821223946,0,0.022000000000844
13,660,"ssa",689,472,"-1",1,0,0.0605697507252604,0.00366869470292019,0.449149049655275,0.034815327453711,0.0131422396742471,0,0.0339999999996508
13,660,"stine",689,472,"-1",1,0,0.0678332146094052,0.00460134500424562,0.486424721800854,0.0356182721573891,0.0114076609439973,0,0.00100000000020373
13,660,"locf",689,472,"-1",1,0,0.0671107129549688,0.00450384779332422,0.414472441871903,0.0378096682297434,0.0108130115708645,1e-14,1e-14
13,660,"SMA",689,472,"-1",1,0,0.0621104602462571,0.00385770927200188,0.436011967509906,0.0368880874570511,0.0120068905053152,0.108000000000004,2.32400000000052
13,660,"seadec",689,472,"-1",1,0,0.0572983071956627,0.00328309600748854,0.434183821619238,0.034283228770462,0.0135308406172696,0,0.00899999999819556
13,660,"seasplit",689,472,"-1",1,0,0.073229569728649,0.00536256988264306,0.423661697443931,0.0409684849298228,0.00733464427255095,0,0.00400000000081491
13,660,"SMA2",689,472,"-1",1,0,0.222661907479365,0.0495783250423493,0.621446889183155,0.1378261688633,0.0278052410656041,0,0.022000000000844
14,15,"ssa",1334,895,"-1",1,0,0.00544485094441188,2.9646401806863e-05,NA,0.000444788622137169,0.000168296370381786,0.00100000000000477,0.10399999999936
14,15,"stine",1334,895,"-1",1,0,0.0065038775431382,4.23004230961374e-05,NA,0.000444040518758591,0.000220993821281413,0.00899999999998613,0.0349999999998545
14,15,"locf",1334,895,"-1",1,0,0.00566367818233904,3.20772505531032e-05,NA,0.000357678665248464,0.000178839332624232,1e-14,1e-14
14,15,"SMA",1334,895,"-1",1,0,0.00623570839324938,3.88840591656408e-05,NA,0.000423237855477843,0.000201663136755421,0,0
14,15,"seadec",1334,895,"-1",1,0,0.00696269007671377,4.84790531043684e-05,NA,0.000490682675720033,0.000214888812019432,0,0.00999999999839929
14,15,"seasplit",1334,895,"-1",1,0,0.00654418173309352,4.28263145557549e-05,NA,0.000499560399755689,0.000216957481789097,0,0.00400000000081491
14,15,"SMA2",1334,895,"-1",1,0,0.00566928383882521,3.21407792451647e-05,NA,0.000376315959957435,0.000166514725790599,0,0.00100000000020373
14,30,"ssa",1319,886,"-1",1,0,0.00675691985765931,4.56559659628307e-05,NA,0.000837958126534872,0.000309340568078116,0.00100000000000477,0.092000000000553
14,30,"stine",1319,886,"-1",1,0,0.00692486852519622,4.79538040912533e-05,NA,0.000695655244207219,0.000338255343756472,0,0.00100000000020373
14,30,"locf",1319,886,"-1",1,0,0.00636884445661973,4.05621797126159e-05,NA,0.000574801809698243,0.000287400904849121,1e-14,1e-14
14,30,"SMA",1319,886,"-1",1,0,0.00690862595904727,4.77291126420218e-05,NA,0.000611946931414198,0.000327095312773314,0,0.00100000000020373
14,30,"seadec",1319,886,"-1",1,0,0.00800587093816594,6.409396947857e-05,NA,0.000741061890342391,0.000332975394055361,0,0.00900000000183354
14,30,"seasplit",1319,886,"-1",1,0,0.0128703674145633,0.000165646357385854,NA,0.00114749951538135,0.000492050660993606,0,0.00400000000081491
14,30,"SMA2",1319,886,"-1",1,0,0.00720453800071252,5.19053678037108e-05,NA,0.000810192737638469,0.000332537209569175,0,0.000999999996565748
