"idSwarm","id","cpuPercentage","algorithm","req","runtime"
"pc1","us-central1-a",0.08,"SMA",2,14.35
"pc1","us-central1-a",0.08,"SMA",4,14.84
"pc1","us-central1-a",0.08,"SMA",3,15.24
"pc1","us-central1-a",0.08,"SMA",1,15.59
"pc1","us-central1-a",0.08,"SMA",2,14.72
"pc1","us-central1-a",0.08,"SMA",1,14.83
"pc1","us-central1-a",0.08,"SMA",3,14.9
"pc1","us-central1-a",0.08,"SMA",4,14.9
"pc1","us-central1-a",0.08,"SMA",1,13.96
"pc1","us-central1-a",0.08,"SMA",2,14.65
"pc1","us-central1-a",0.08,"SMA",3,14.65
"pc1","us-central1-a",0.08,"SMA",4,15.24
"pc1","us-central1-a",0.08,"SMA",3,14.91
"pc1","us-central1-a",0.08,"SMA",1,15.32
"pc1","us-central1-a",0.08,"SMA",2,15.32
"pc1","us-central1-a",0.08,"SMA",4,15.5
"pc1","us-central1-a",0.08,"SMA",2,14.65
"pc1","us-central1-a",0.08,"SMA",4,14.75
"pc1","us-central1-a",0.08,"SMA",3,16.25
"pc1","us-central1-a",0.08,"SMA",1,16.4
"pc1","us-central1-a",0.08,"SMA",2,15.13
"pc1","us-central1-a",0.08,"SMA",4,15.31
"pc1","us-central1-a",0.08,"SMA",1,15.46
"pc1","us-central1-a",0.08,"SMA",3,15.84
"pc1","us-central1-a",0.08,"SMA",2,15.41
"pc1","us-central1-a",0.08,"SMA",1,15.45
"pc1","us-central1-a",0.08,"SMA",3,15.71
"pc1","us-central1-a",0.08,"SMA",4,15.71
"pc1","us-central1-a",0.08,"SMA",2,15.08
"pc1","us-central1-a",0.08,"SMA",3,15.17
"pc1","us-central1-a",0.08,"SMA",4,15.46
"pc1","us-central1-a",0.08,"SMA",1,16.43
"pc1","us-central1-a",0.08,"SMA",2,14.88
"pc1","us-central1-a",0.08,"SMA",3,15.07
"pc1","us-central1-a",0.08,"SMA",4,15.16
"pc1","us-central1-a",0.08,"SMA",1,15.64
"pc1","us-central1-a",0.08,"SMA",1,14.55
"pc1","us-central1-a",0.08,"SMA",3,14.81
"pc1","us-central1-a",0.08,"SMA",4,15.11
"pc1","us-central1-a",0.08,"SMA",2,15.14
"pc1","us-central1-a",0.08,"SMA",1,15.06
"pc1","us-central1-a",0.08,"SMA",4,15.1
"pc1","us-central1-a",0.08,"SMA",3,15.33
"pc1","us-central1-a",0.08,"SMA",2,15.44
"pc1","us-central1-a",0.08,"SMA",3,14.74
"pc1","us-central1-a",0.08,"SMA",1,14.97
"pc1","us-central1-a",0.08,"SMA",4,15.14
"pc1","us-central1-a",0.08,"SMA",2,16.07
"pc1","us-central1-a",0.08,"SMA",1,15.23
"pc1","us-central1-a",0.08,"SMA",2,15.23
"pc1","us-central1-a",0.08,"SMA",4,15.52
"pc1","us-central1-a",0.08,"SMA",3,15.7
"pc1","us-central1-a",0.08,"SMA",4,14.86
"pc1","us-central1-a",0.08,"SMA",2,15.51
"pc1","us-central1-a",0.08,"SMA",1,15.89
"pc1","us-central1-a",0.08,"SMA",3,16.51
"pc1","us-central1-a",0.08,"SMA",2,15.21
"pc1","us-central1-a",0.08,"SMA",1,15.75
"pc1","us-central1-a",0.08,"SMA",4,15.86
"pc1","us-central1-a",0.08,"SMA",3,16.18
"pc1","us-central1-a",0.08,"SMA",1,15.37
"pc1","us-central1-a",0.08,"SMA",3,15.45
"pc1","us-central1-a",0.08,"SMA",2,15.75
"pc1","us-central1-a",0.08,"SMA",4,16.07
"pc1","us-central1-a",0.08,"SMA",2,15.04
"pc1","us-central1-a",0.08,"SMA",3,15.33
"pc1","us-central1-a",0.08,"SMA",1,15.56
"pc1","us-central1-a",0.08,"SMA",4,15.72
"pc1","us-central1-a",0.08,"SMA",2,15.07
"pc1","us-central1-a",0.08,"SMA",3,15.07
"pc1","us-central1-a",0.08,"SMA",1,15.07
"pc1","us-central1-a",0.08,"SMA",4,15.22
"pc1","us-central1-a",0.08,"SMA",3,15.17
"pc1","us-central1-a",0.08,"SMA",4,15.27
"pc1","us-central1-a",0.08,"SMA",2,15.29
"pc1","us-central1-a",0.08,"SMA",1,16.98
"pc1","us-central1-a",0.08,"SMA",2,15
"pc1","us-central1-a",0.08,"SMA",1,15.19
"pc1","us-central1-a",0.08,"SMA",3,15.32
"pc1","us-central1-a",0.08,"SMA",4,15.57
"pc1","us-central1-a",0.08,"SMA",2,14.49
"pc1","us-central1-a",0.08,"SMA",4,14.57
"pc1","us-central1-a",0.08,"SMA",3,15.57
"pc1","us-central1-a",0.08,"SMA",1,15.7
"pc1","us-central1-a",0.08,"SMA",2,14.86
"pc1","us-central1-a",0.08,"SMA",3,14.86
"pc1","us-central1-a",0.08,"SMA",4,15.03
"pc1","us-central1-a",0.08,"SMA",1,15.47
"pc1","us-central1-a",0.08,"SMA",2,14.65
"pc1","us-central1-a",0.08,"SMA",3,14.94
"pc1","us-central1-a",0.08,"SMA",1,15.57
"pc1","us-central1-a",0.08,"SMA",4,15.65
"pc1","us-central1-a",0.08,"SMA",1,15.35
"pc1","us-central1-a",0.08,"SMA",2,15.73
"pc1","us-central1-a",0.08,"SMA",4,16.19
"pc1","us-central1-a",0.08,"SMA",3,17.18
"pc1","us-central1-a",0.08,"SMA",1,14.93
"pc1","us-central1-a",0.08,"SMA",3,15.11
"pc1","us-central1-a",0.08,"SMA",4,15.4
"pc1","us-central1-a",0.08,"SMA",2,15.53
"pc1","us-central1-a",0.08,"SMA",1,15.47
"pc1","us-central1-a",0.08,"SMA",4,15.54
"pc1","us-central1-a",0.08,"SMA",3,15.93
"pc1","us-central1-a",0.08,"SMA",2,16.14
"pc1","us-central1-a",0.09,"SMA",3,14.1
"pc1","us-central1-a",0.09,"SMA",4,14.18
"pc1","us-central1-a",0.09,"SMA",2,14.21
"pc1","us-central1-a",0.09,"SMA",1,14.33
"pc1","us-central1-a",0.09,"SMA",2,14.6
"pc1","us-central1-a",0.09,"SMA",1,14.7
"pc1","us-central1-a",0.09,"SMA",3,14.8
"pc1","us-central1-a",0.09,"SMA",4,14.94
"pc1","us-central1-a",0.09,"SMA",4,13.29
"pc1","us-central1-a",0.09,"SMA",2,13.3
"pc1","us-central1-a",0.09,"SMA",3,13.3
"pc1","us-central1-a",0.09,"SMA",1,13.32
"pc1","us-central1-a",0.09,"SMA",4,12.56
"pc1","us-central1-a",0.09,"SMA",1,12.98
"pc1","us-central1-a",0.09,"SMA",3,12.98
"pc1","us-central1-a",0.09,"SMA",2,13.55
"pc1","us-central1-a",0.09,"SMA",2,12.81
"pc1","us-central1-a",0.09,"SMA",1,12.91
"pc1","us-central1-a",0.09,"SMA",4,12.9
"pc1","us-central1-a",0.09,"SMA",3,12.91
"pc1","us-central1-a",0.09,"SMA",3,12.77
"pc1","us-central1-a",0.09,"SMA",2,12.77
"pc1","us-central1-a",0.09,"SMA",1,12.87
"pc1","us-central1-a",0.09,"SMA",4,13.07
"pc1","us-central1-a",0.09,"SMA",3,12.8
"pc1","us-central1-a",0.09,"SMA",1,12.96
"pc1","us-central1-a",0.09,"SMA",2,12.88
"pc1","us-central1-a",0.09,"SMA",4,12.88
"pc1","us-central1-a",0.09,"SMA",2,12.34
"pc1","us-central1-a",0.09,"SMA",4,12.5
"pc1","us-central1-a",0.09,"SMA",1,12.96
"pc1","us-central1-a",0.09,"SMA",3,13.43
"pc1","us-central1-a",0.09,"SMA",3,12.54
"pc1","us-central1-a",0.09,"SMA",4,12.64
"pc1","us-central1-a",0.09,"SMA",1,12.88
"pc1","us-central1-a",0.09,"SMA",2,13.3
"pc1","us-central1-a",0.09,"SMA",2,12.49
"pc1","us-central1-a",0.09,"SMA",3,12.56
"pc1","us-central1-a",0.09,"SMA",1,12.6
"pc1","us-central1-a",0.09,"SMA",4,12.66
"pc1","us-central1-a",0.09,"SMA",1,12.56
"pc1","us-central1-a",0.09,"SMA",2,13.05
"pc1","us-central1-a",0.09,"SMA",4,13.34
"pc1","us-central1-a",0.09,"SMA",3,13.54
"pc1","us-central1-a",0.09,"SMA",2,12.55
"pc1","us-central1-a",0.09,"SMA",1,12.67
"pc1","us-central1-a",0.09,"SMA",3,12.75
"pc1","us-central1-a",0.09,"SMA",4,12.85
"pc1","us-central1-a",0.09,"SMA",1,12.37
"pc1","us-central1-a",0.09,"SMA",2,12.64
"pc1","us-central1-a",0.09,"SMA",3,12.72
"pc1","us-central1-a",0.09,"SMA",4,13.62
"pc1","us-central1-a",0.09,"SMA",1,12.76
"pc1","us-central1-a",0.09,"SMA",3,13.05
"pc1","us-central1-a",0.09,"SMA",4,13.24
"pc1","us-central1-a",0.09,"SMA",2,13.69
"pc1","us-central1-a",0.09,"SMA",2,12.53
"pc1","us-central1-a",0.09,"SMA",4,12.91
"pc1","us-central1-a",0.09,"SMA",3,13.47
"pc1","us-central1-a",0.09,"SMA",1,14.24
"pc1","us-central1-a",0.09,"SMA",2,13.08
"pc1","us-central1-a",0.09,"SMA",3,13.36
"pc1","us-central1-a",0.09,"SMA",4,13.3
"pc1","us-central1-a",0.09,"SMA",1,13.72
"pc1","us-central1-a",0.09,"SMA",3,12.69
"pc1","us-central1-a",0.09,"SMA",1,13.03
"pc1","us-central1-a",0.09,"SMA",4,13.03
"pc1","us-central1-a",0.09,"SMA",2,13.62
"pc1","us-central1-a",0.09,"SMA",3,12.93
"pc1","us-central1-a",0.09,"SMA",2,13.05
"pc1","us-central1-a",0.09,"SMA",1,13.07
"pc1","us-central1-a",0.09,"SMA",4,13.66
"pc1","us-central1-a",0.09,"SMA",3,12.71
"pc1","us-central1-a",0.09,"SMA",4,12.91
"pc1","us-central1-a",0.09,"SMA",1,12.91
"pc1","us-central1-a",0.09,"SMA",2,13.02
"pc1","us-central1-a",0.09,"SMA",1,13.07
"pc1","us-central1-a",0.09,"SMA",3,13.06
"pc1","us-central1-a",0.09,"SMA",4,13.13
"pc1","us-central1-a",0.09,"SMA",2,13.29
"pc1","us-central1-a",0.09,"SMA",4,13.11
"pc1","us-central1-a",0.09,"SMA",2,13.11
"pc1","us-central1-a",0.09,"SMA",3,13.25
"pc1","us-central1-a",0.09,"SMA",1,13.25
"pc1","us-central1-a",0.09,"SMA",3,12.03
"pc1","us-central1-a",0.09,"SMA",4,12.32
"pc1","us-central1-a",0.09,"SMA",1,12.92
"pc1","us-central1-a",0.09,"SMA",2,16.39
"pc1","us-central1-a",0.09,"SMA",1,12.9
"pc1","us-central1-a",0.09,"SMA",4,12.89
"pc1","us-central1-a",0.09,"SMA",2,13
"pc1","us-central1-a",0.09,"SMA",3,13.22
"pc1","us-central1-a",0.09,"SMA",3,13.14
"pc1","us-central1-a",0.09,"SMA",4,13.23
"pc1","us-central1-a",0.09,"SMA",1,13.55
"pc1","us-central1-a",0.09,"SMA",2,13.55
"pc1","us-central1-a",0.09,"SMA",3,13.13
"pc1","us-central1-a",0.09,"SMA",4,13.13
"pc1","us-central1-a",0.09,"SMA",1,13.27
"pc1","us-central1-a",0.09,"SMA",2,13.37
"pc1","us-central1-a",0.09,"SMA",4,13.11
"pc1","us-central1-a",0.09,"SMA",2,13.33
"pc1","us-central1-a",0.09,"SMA",1,13.45
"pc1","us-central1-a",0.09,"SMA",3,13.43
"pc1","us-central1-a",0.09,"SMA",3,12.83
"pc1","us-central1-a",0.09,"SMA",4,13.03
"pc1","us-central1-a",0.09,"SMA",2,13.27
"pc1","us-central1-a",0.09,"SMA",1,13.58
"pc1","us-central1-a",0.09,"SMA",2,12.98
"pc1","us-central1-a",0.09,"SMA",3,12.98
"pc1","us-central1-a",0.09,"SMA",1,13.34
"pc1","us-central1-a",0.09,"SMA",4,13.35
"pc1","us-central1-a",0.09,"SMA",4,12.45
"pc1","us-central1-a",0.09,"SMA",3,12.66
"pc1","us-central1-a",0.09,"SMA",2,12.66
"pc1","us-central1-a",0.09,"SMA",1,13.98
"pc1","us-central1-a",0.09,"SMA",2,12.88
"pc1","us-central1-a",0.09,"SMA",4,12.96
"pc1","us-central1-a",0.09,"SMA",1,12.96
"pc1","us-central1-a",0.09,"SMA",3,12.96
"pc1","us-central1-a",0.11,"SMA",4,12.17
"pc1","us-central1-a",0.11,"SMA",3,12.17
"pc1","us-central1-a",0.11,"SMA",2,12.3
"pc1","us-central1-a",0.11,"SMA",1,12.31
"pc1","us-central1-a",0.11,"SMA",1,12.25
"pc1","us-central1-a",0.11,"SMA",3,21.31
"pc1","us-central1-a",0.11,"SMA",2,21.32
"pc1","us-central1-a",0.11,"SMA",4,21.47
"pc1","us-central1-a",0.11,"SMA",2,10.44
"pc1","us-central1-a",0.11,"SMA",4,10.44
"pc1","us-central1-a",0.11,"SMA",3,10.92
"pc1","us-central1-a",0.11,"SMA",1,11.24
"pc1","us-central1-a",0.11,"SMA",3,10.34
"pc1","us-central1-a",0.11,"SMA",1,10.47
"pc1","us-central1-a",0.11,"SMA",4,10.45
"pc1","us-central1-a",0.11,"SMA",2,10.56
"pc1","us-central1-a",0.11,"SMA",2,10.58
"pc1","us-central1-a",0.11,"SMA",1,10.58
"pc1","us-central1-a",0.11,"SMA",4,10.58
"pc1","us-central1-a",0.11,"SMA",3,10.63
"pc1","us-central1-a",0.11,"SMA",4,10.77
"pc1","us-central1-a",0.11,"SMA",1,10.77
"pc1","us-central1-a",0.11,"SMA",2,10.77
"pc1","us-central1-a",0.11,"SMA",3,10.77
"pc1","us-central1-a",0.11,"SMA",4,10.33
"pc1","us-central1-a",0.11,"SMA",2,10.63
"pc1","us-central1-a",0.11,"SMA",1,10.74
"pc1","us-central1-a",0.11,"SMA",3,11.33
"pc1","us-central1-a",0.11,"SMA",1,10.68
"pc1","us-central1-a",0.11,"SMA",2,10.67
"pc1","us-central1-a",0.11,"SMA",4,10.68
"pc1","us-central1-a",0.11,"SMA",3,10.68
"pc1","us-central1-a",0.11,"SMA",2,10.63
"pc1","us-central1-a",0.11,"SMA",3,10.7
"pc1","us-central1-a",0.11,"SMA",4,10.84
"pc1","us-central1-a",0.11,"SMA",1,10.99
"pc1","us-central1-a",0.11,"SMA",3,10.63
"pc1","us-central1-a",0.11,"SMA",1,10.63
"pc1","us-central1-a",0.11,"SMA",4,10.61
"pc1","us-central1-a",0.11,"SMA",2,11.12
"pc1","us-central1-a",0.11,"SMA",1,15.08
"pc1","us-central1-a",0.11,"SMA",2,15.15
"pc1","us-central1-a",0.11,"SMA",4,15.38
"pc1","us-central1-a",0.11,"SMA",3,19.75
"pc1","us-central1-a",0.11,"SMA",1,10.37
"pc1","us-central1-a",0.11,"SMA",2,10.88
"pc1","us-central1-a",0.11,"SMA",4,11.15
"pc1","us-central1-a",0.11,"SMA",3,11.65
"pc1","us-central1-a",0.11,"SMA",1,10.85
"pc1","us-central1-a",0.11,"SMA",3,10.85
"pc1","us-central1-a",0.11,"SMA",2,11.2
"pc1","us-central1-a",0.11,"SMA",4,11.27
"pc1","us-central1-a",0.11,"SMA",2,10.44
"pc1","us-central1-a",0.11,"SMA",1,10.85
"pc1","us-central1-a",0.11,"SMA",3,11.03
"pc1","us-central1-a",0.11,"SMA",4,11.03
"pc1","us-central1-a",0.11,"SMA",2,10.6
"pc1","us-central1-a",0.11,"SMA",1,10.79
"pc1","us-central1-a",0.11,"SMA",3,10.79
"pc1","us-central1-a",0.11,"SMA",4,10.79
"pc1","us-central1-a",0.11,"SMA",2,10.65
"pc1","us-central1-a",0.11,"SMA",4,10.84
"pc1","us-central1-a",0.11,"SMA",3,10.94
"pc1","us-central1-a",0.11,"SMA",1,11.36
"pc1","us-central1-a",0.11,"SMA",3,9.84
"pc1","us-central1-a",0.11,"SMA",1,10.79
"pc1","us-central1-a",0.11,"SMA",2,10.95
"pc1","us-central1-a",0.11,"SMA",4,12.64
"pc1","us-central1-a",0.11,"SMA",2,10.95
"pc1","us-central1-a",0.11,"SMA",3,10.95
"pc1","us-central1-a",0.11,"SMA",1,10.95
"pc1","us-central1-a",0.11,"SMA",4,11.29
"pc1","us-central1-a",0.11,"SMA",3,10.86
"pc1","us-central1-a",0.11,"SMA",2,10.86
"pc1","us-central1-a",0.11,"SMA",4,10.86
"pc1","us-central1-a",0.11,"SMA",1,11.1
"pc1","us-central1-a",0.11,"SMA",1,11
"pc1","us-central1-a",0.11,"SMA",3,11
"pc1","us-central1-a",0.11,"SMA",2,11
"pc1","us-central1-a",0.11,"SMA",4,11.38
"pc1","us-central1-a",0.11,"SMA",1,10.86
"pc1","us-central1-a",0.11,"SMA",2,10.78
"pc1","us-central1-a",0.11,"SMA",4,10.88
"pc1","us-central1-a",0.11,"SMA",3,11.2
"pc1","us-central1-a",0.11,"SMA",2,10.84
"pc1","us-central1-a",0.11,"SMA",3,10.84
"pc1","us-central1-a",0.11,"SMA",1,10.96
"pc1","us-central1-a",0.11,"SMA",4,11.32
"pc1","us-central1-a",0.11,"SMA",2,10.66
"pc1","us-central1-a",0.11,"SMA",3,10.89
"pc1","us-central1-a",0.11,"SMA",4,10.89
"pc1","us-central1-a",0.11,"SMA",1,10.89
"pc1","us-central1-a",0.11,"SMA",1,10.86
"pc1","us-central1-a",0.11,"SMA",4,10.86
"pc1","us-central1-a",0.11,"SMA",2,11.02
"pc1","us-central1-a",0.11,"SMA",3,11.21
"pc1","us-central1-a",0.11,"SMA",3,10.65
"pc1","us-central1-a",0.11,"SMA",1,10.93
"pc1","us-central1-a",0.11,"SMA",4,10.93
"pc1","us-central1-a",0.11,"SMA",2,11.35
"pc1","us-central1-a",0.11,"SMA",4,11.01
"pc1","us-central1-a",0.11,"SMA",2,11.01
"pc1","us-central1-a",0.11,"SMA",3,11.1
"pc1","us-central1-a",0.11,"SMA",1,11.66
"pc1","us-central1-a",0.11,"SMA",3,10.64
"pc1","us-central1-a",0.11,"SMA",1,11.26
"pc1","us-central1-a",0.11,"SMA",2,11.65
"pc1","us-central1-a",0.11,"SMA",4,11.85
"pc1","us-central1-a",0.11,"SMA",2,10.93
"pc1","us-central1-a",0.11,"SMA",1,10.93
"pc1","us-central1-a",0.11,"SMA",3,11.01
"pc1","us-central1-a",0.11,"SMA",4,11.02
"pc1","us-central1-a",0.11,"SMA",4,10.63
"pc1","us-central1-a",0.11,"SMA",2,10.67
"pc1","us-central1-a",0.11,"SMA",1,10.67
"pc1","us-central1-a",0.11,"SMA",3,11.03
"pc1","us-central1-a",0.11,"SMA",3,10.59
"pc1","us-central1-a",0.11,"SMA",2,10.8
"pc1","us-central1-a",0.11,"SMA",1,10.8
"pc1","us-central1-a",0.11,"SMA",4,11.07
"pc1","us-central1-a",0.12,"SMA",3,11.22
"pc1","us-central1-a",0.12,"SMA",2,11.33
"pc1","us-central1-a",0.12,"SMA",4,11.53
"pc1","us-central1-a",0.12,"SMA",1,11.84
"pc1","us-central1-a",0.12,"SMA",3,10.84
"pc1","us-central1-a",0.12,"SMA",1,11.06
"pc1","us-central1-a",0.12,"SMA",2,11.06
"pc1","us-central1-a",0.12,"SMA",4,11.53
"pc1","us-central1-a",0.12,"SMA",2,10.06
"pc1","us-central1-a",0.12,"SMA",4,10.06
"pc1","us-central1-a",0.12,"SMA",3,10.06
"pc1","us-central1-a",0.12,"SMA",1,10.19
"pc1","us-central1-a",0.12,"SMA",2,10.01
"pc1","us-central1-a",0.12,"SMA",4,10.03
"pc1","us-central1-a",0.12,"SMA",1,10.03
"pc1","us-central1-a",0.12,"SMA",3,10.01
"pc1","us-central1-a",0.12,"SMA",3,9.76
"pc1","us-central1-a",0.12,"SMA",2,9.76
"pc1","us-central1-a",0.12,"SMA",1,10.37
"pc1","us-central1-a",0.12,"SMA",4,10.58
"pc1","us-central1-a",0.12,"SMA",1,9.83
"pc1","us-central1-a",0.12,"SMA",4,9.9
"pc1","us-central1-a",0.12,"SMA",2,10.11
"pc1","us-central1-a",0.12,"SMA",3,10.69
"pc1","us-central1-a",0.12,"SMA",1,9.79
"pc1","us-central1-a",0.12,"SMA",3,9.86
"pc1","us-central1-a",0.12,"SMA",2,9.89
"pc1","us-central1-a",0.12,"SMA",4,10.18
"pc1","us-central1-a",0.12,"SMA",2,9.34
"pc1","us-central1-a",0.12,"SMA",4,9.8
"pc1","us-central1-a",0.12,"SMA",3,10.02
"pc1","us-central1-a",0.12,"SMA",1,10.54
"pc1","us-central1-a",0.12,"SMA",2,9.86
"pc1","us-central1-a",0.12,"SMA",1,9.86
"pc1","us-central1-a",0.12,"SMA",4,9.83
"pc1","us-central1-a",0.12,"SMA",3,10.07
"pc1","us-central1-a",0.12,"SMA",1,9.84
"pc1","us-central1-a",0.12,"SMA",4,9.81
"pc1","us-central1-a",0.12,"SMA",3,9.91
"pc1","us-central1-a",0.12,"SMA",2,10.21
"pc1","us-central1-a",0.12,"SMA",4,9.34
"pc1","us-central1-a",0.12,"SMA",3,9.36
"pc1","us-central1-a",0.12,"SMA",1,10.58
"pc1","us-central1-a",0.12,"SMA",2,10.78
"pc1","us-central1-a",0.12,"SMA",1,9.95
"pc1","us-central1-a",0.12,"SMA",2,9.94
"pc1","us-central1-a",0.12,"SMA",4,10.1
"pc1","us-central1-a",0.12,"SMA",3,10.13
"pc1","us-central1-a",0.12,"SMA",2,9.84
"pc1","us-central1-a",0.12,"SMA",3,9.92
"pc1","us-central1-a",0.12,"SMA",1,9.94
"pc1","us-central1-a",0.12,"SMA",4,10.86
"pc1","us-central1-a",0.12,"SMA",1,10.05
"pc1","us-central1-a",0.12,"SMA",3,10.13
"pc1","us-central1-a",0.12,"SMA",2,10.27
"pc1","us-central1-a",0.12,"SMA",4,10.33
"pc1","us-central1-a",0.12,"SMA",3,9.96
"pc1","us-central1-a",0.12,"SMA",4,10.14
"pc1","us-central1-a",0.12,"SMA",2,10.26
"pc1","us-central1-a",0.12,"SMA",1,10.51
"pc1","us-central1-a",0.12,"SMA",3,9.52
"pc1","us-central1-a",0.12,"SMA",2,10.29
"pc1","us-central1-a",0.12,"SMA",4,10.32
"pc1","us-central1-a",0.12,"SMA",1,11.21
"pc1","us-central1-a",0.12,"SMA",4,9.94
"pc1","us-central1-a",0.12,"SMA",3,10.54
"pc1","us-central1-a",0.12,"SMA",1,10.67
"pc1","us-central1-a",0.12,"SMA",2,10.67
"pc1","us-central1-a",0.12,"SMA",2,10.14
"pc1","us-central1-a",0.12,"SMA",3,10.33
"pc1","us-central1-a",0.12,"SMA",1,10.35
"pc1","us-central1-a",0.12,"SMA",4,10.42
"pc1","us-central1-a",0.12,"SMA",1,10.07
"pc1","us-central1-a",0.12,"SMA",4,10.25
"pc1","us-central1-a",0.12,"SMA",2,10.25
"pc1","us-central1-a",0.12,"SMA",3,10.63
"pc1","us-central1-a",0.12,"SMA",3,10.04
"pc1","us-central1-a",0.12,"SMA",2,10.09
"pc1","us-central1-a",0.12,"SMA",4,10.12
"pc1","us-central1-a",0.12,"SMA",1,10.29
"pc1","us-central1-a",0.12,"SMA",3,10.14
"pc1","us-central1-a",0.12,"SMA",2,10.14
"pc1","us-central1-a",0.12,"SMA",4,10.22
"pc1","us-central1-a",0.12,"SMA",1,10.56
"pc1","us-central1-a",0.12,"SMA",3,9.75
"pc1","us-central1-a",0.12,"SMA",1,10.08
"pc1","us-central1-a",0.12,"SMA",4,10.05
"pc1","us-central1-a",0.12,"SMA",2,10.86
"pc1","us-central1-a",0.12,"SMA",1,10.09
"pc1","us-central1-a",0.12,"SMA",4,10.18
"pc1","us-central1-a",0.12,"SMA",2,10.18
"pc1","us-central1-a",0.12,"SMA",3,10.18
"pc1","us-central1-a",0.12,"SMA",1,10.03
"pc1","us-central1-a",0.12,"SMA",2,10.23
"pc1","us-central1-a",0.12,"SMA",3,10.37
"pc1","us-central1-a",0.12,"SMA",4,11.11
"pc1","us-central1-a",0.12,"SMA",1,9.99
"pc1","us-central1-a",0.12,"SMA",2,10.05
"pc1","us-central1-a",0.12,"SMA",3,10.04
"pc1","us-central1-a",0.12,"SMA",4,10.12
"pc1","us-central1-a",0.12,"SMA",4,10.05
"pc1","us-central1-a",0.12,"SMA",2,10.17
"pc1","us-central1-a",0.12,"SMA",1,10.37
"pc1","us-central1-a",0.12,"SMA",3,10.93
"pc1","us-central1-a",0.12,"SMA",3,9.97
"pc1","us-central1-a",0.12,"SMA",2,10.07
"pc1","us-central1-a",0.12,"SMA",4,10.06
"pc1","us-central1-a",0.12,"SMA",1,10.18
"pc1","us-central1-a",0.12,"SMA",2,9.88
"pc1","us-central1-a",0.12,"SMA",4,9.98
"pc1","us-central1-a",0.12,"SMA",3,10.78
"pc1","us-central1-a",0.12,"SMA",1,11.11
"pc1","us-central1-a",0.12,"SMA",1,9.95
"pc1","us-central1-a",0.12,"SMA",2,10.42
"pc1","us-central1-a",0.12,"SMA",4,10.89
"pc1","us-central1-a",0.12,"SMA",3,11.11
"pc1","us-central1-a",0.12,"SMA",1,10.18
"pc1","us-central1-a",0.12,"SMA",4,10.25
"pc1","us-central1-a",0.12,"SMA",3,10.26
"pc1","us-central1-a",0.12,"SMA",2,10.36
"pc1","us-central1-a",0.13,"SMA",1,9.99
"pc1","us-central1-a",0.13,"SMA",3,9.98
"pc1","us-central1-a",0.13,"SMA",4,9.98
"pc1","us-central1-a",0.13,"SMA",2,10.08
"pc1","us-central1-a",0.13,"SMA",2,10.06
"pc1","us-central1-a",0.13,"SMA",4,10.05
"pc1","us-central1-a",0.13,"SMA",1,10.37
"pc1","us-central1-a",0.13,"SMA",3,12.09
"pc1","us-central1-a",0.13,"SMA",3,9
"pc1","us-central1-a",0.13,"SMA",2,9
"pc1","us-central1-a",0.13,"SMA",4,9.17
"pc1","us-central1-a",0.13,"SMA",1,10.09
"pc1","us-central1-a",0.13,"SMA",1,8.89
"pc1","us-central1-a",0.13,"SMA",2,8.97
"pc1","us-central1-a",0.13,"SMA",4,9.26
"pc1","us-central1-a",0.13,"SMA",3,9.75
"pc1","us-central1-a",0.13,"SMA",2,8.99
"pc1","us-central1-a",0.13,"SMA",4,9.06
"pc1","us-central1-a",0.13,"SMA",3,9.06
"pc1","us-central1-a",0.13,"SMA",1,9.31
"pc1","us-central1-a",0.13,"SMA",3,9.13
"pc1","us-central1-a",0.13,"SMA",2,9.15
"pc1","us-central1-a",0.13,"SMA",4,9.15
"pc1","us-central1-a",0.13,"SMA",1,9.15
"pc1","us-central1-a",0.13,"SMA",2,9.18
"pc1","us-central1-a",0.13,"SMA",3,9.18
"pc1","us-central1-a",0.13,"SMA",1,9.18
"pc1","us-central1-a",0.13,"SMA",4,9.18
"pc1","us-central1-a",0.13,"SMA",3,8.93
"pc1","us-central1-a",0.13,"SMA",1,9.05
"pc1","us-central1-a",0.13,"SMA",2,9.25
"pc1","us-central1-a",0.13,"SMA",4,10.7
"pc1","us-central1-a",0.13,"SMA",4,8.85
"pc1","us-central1-a",0.13,"SMA",2,9.29
"pc1","us-central1-a",0.13,"SMA",1,9.61
"pc1","us-central1-a",0.13,"SMA",3,10.36
"pc1","us-central1-a",0.13,"SMA",2,8.94
"pc1","us-central1-a",0.13,"SMA",3,8.94
"pc1","us-central1-a",0.13,"SMA",1,8.98
"pc1","us-central1-a",0.13,"SMA",4,9.11
"pc1","us-central1-a",0.13,"SMA",2,8.84
"pc1","us-central1-a",0.13,"SMA",4,8.84
"pc1","us-central1-a",0.13,"SMA",1,8.94
"pc1","us-central1-a",0.13,"SMA",3,8.93
"pc1","us-central1-a",0.13,"SMA",4,8.87
"pc1","us-central1-a",0.13,"SMA",1,8.98
"pc1","us-central1-a",0.13,"SMA",2,8.98
"pc1","us-central1-a",0.13,"SMA",3,9.06
"pc1","us-central1-a",0.13,"SMA",1,9.07
"pc1","us-central1-a",0.13,"SMA",4,9.12
"pc1","us-central1-a",0.13,"SMA",3,9.42
"pc1","us-central1-a",0.13,"SMA",2,9.42
"pc1","us-central1-a",0.13,"SMA",1,9.03
