0; 0; 33.3; 96.3; 16.7;
7.1; 0; 25; 100; 15.8;
0; 14.3; 25; 100; 15.4;
5.6; 25; 0; 100; 10;
6.2; 0; 25; 100; 12.5;
7.7; 16.7; 28.6; 100; 15.4;
0; 10; 0; 100; 0;
7.7; 16.7; 40; 100; 22.2;
12.5; 14.3; 14.3; 100; 15.8;
5.9; 0; 66.7; 100; 16.7;
5.9; 0; 25; 100; 18.8;
0; 25; 25; 100; 18.2;
7.1; 14.3; 28.6; 100; 20;
7.7; 11.1; 25; 100; 16.7;
5; 6.2; 25; 100; 7.1;
14.3; 16.7; 25; 100; 16.7;
5.9; 10; 0; 100; 20;
0; 16.7; 0; 100; 29.4;
12.5; 28.6; 33.3; 100; 0;
0; 16.7; 25; 100; 14.3;
0; 14.3; 25; 100; 16.7;
7.1; 25; 25; 100; 11.8;
25; 0; 25; 100; 11.8;
0; 12.5; 16.7; 100; 14.3;
5.9; 14.3; 20; 100; 11.8;
9.1; 14.3; 0; 100; 14.3;
13.3; 16.7; 9.1; 100; 7.7;
0; 0; 33.3; 100; 17.6;
0; 25; 0; 100; 11.8;
